nodeCount,screenWidth,screenHeight,screenArea,isModalLike,modalConfidence,hasExitControl,hasDestructiveAction,hasUndoOption,hasConfirmationDialog,interactiveElementCount,textElementCount,errorElementCount,buttonCount,inputCount,controlDensity,textDensity,averageSpacing,spacingDeviation,maxSpacingGap,alignmentDeviation,misalignedElementCount,cornerRadiusDeviation,buttonHeightDeviation,buttonWidthDeviation,buttonAspectRatioDeviation,colorCount,actionColorCount,sameActionColorDeviation,differentActionSameColorScore,colorPatternDeviation,errorContrastRatio,errorVisibilityScore,backgroundContrastAverage,destructiveActionCount,confirmationControlCount,layoutGroupSize,overlayPresent,module_layout,module_color,module_error,module_normal,designId,category,screenType,theme,issueLabel,severity,suggestionCategory
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,19.357142857142858,7.077198223441078,26.0,91.0,2.0,10.0,26.0,54.0,8.75,4.0,3.0,0.0,1.0,1.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06356,normal,register,Dark,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,19.23076923076923,8.349609352021265,30.0,95.0,3.0,10.0,26.0,19.0,6.793333333333334,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06357,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.1746681305519513,0.19962072063080147,18.214285714285715,5.016808482186536,17.0,123.0,3.0,10.0,26.0,29.0,8.553333333333335,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06358,normal,register,Green,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.21266253493741646,0.2430428970713331,19.76923076923077,6.727141879715522,26.0,87.0,2.0,10.0,26.0,22.0,7.373333333333334,4.0,1.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06359,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.23873945567404106,0.2122128494880365,20.5,7.138927490476823,20.0,82.0,1.0,10.0,26.0,66.0,8.946666666666665,4.0,3.0,0.0,2.0,2.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06360,normal,register,Green,no_issue,low,no_action_needed
11.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.12476295039425092,0.12476295039425092,19.6,5.141984052872976,14.0,83.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06361,normal,login,Green,no_issue,low,no_action_needed
11.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.12476295039425092,0.12476295039425092,22.1,8.018104514160438,29.0,83.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,17.01,0.0,17.01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06362,normal,login,Dark,no_issue,low,no_action_needed
11.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.1519018106695832,0.1519018106695832,19.2,6.079473661428265,20.0,63.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,14.710000000000003,0.0,14.710000000000003,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06363,normal,login,Purple,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,19.285714285714285,7.38172039015075,22.0,79.0,4.0,10.0,26.0,40.0,7.776666666666666,4.0,3.0,0.0,1.0,1.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06364,normal,register,Orange,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.27342325920524974,0.2430428970713331,20.307692307692307,6.854359818444758,20.0,95.0,4.0,10.0,26.0,25.0,7.043333333333334,4.0,3.0,274.14229881577927,2.0,2.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06365,normal,register,Dark,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.21266253493741646,0.2430428970713331,18.5,5.233818600492105,16.0,95.0,2.0,10.0,26.0,12.0,7.086666666666666,4.0,1.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06366,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2122128494880365,0.2122128494880365,19.571428571428573,6.715805299167519,23.0,106.0,1.0,10.0,26.0,38.0,8.646666666666667,4.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06367,normal,register,Orange,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,17.785714285714285,5.59564334905254,19.0,99.0,1.0,10.0,26.0,24.0,7.933333333333334,4.0,1.0,0.0,0.0,0.0,14.71,0.0,14.71,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06368,normal,register,Purple,no_issue,low,no_action_needed
11.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.13263303093002282,0.13263303093002282,19.1,6.0074953183502355,21.0,66.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06369,normal,login,Light Blue,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2122128494880365,0.2122128494880365,19.285714285714285,6.691450530645925,20.0,74.0,4.0,10.0,26.0,54.0,8.143333333333334,4.0,2.0,274.14229881577927,0.0,1.075067838493252,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06370,normal,register,Dark,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,18.428571428571427,6.207303137828695,20.0,123.0,2.0,10.0,26.0,16.0,7.263333333333334,4.0,2.0,0.0,1.0,1.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06371,normal,register,Green,no_issue,low,no_action_needed
11.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.12476295039425092,0.12476295039425092,19.0,6.603029607687671,24.0,83.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,17.01,0.0,17.01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06372,normal,login,Dark,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,20.0,5.056820005836531,17.0,91.0,2.0,10.0,26.0,44.0,8.506666666666666,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06373,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.21266253493741646,0.2430428970713331,18.928571428571427,7.095917193451917,27.0,103.0,3.0,10.0,26.0,18.0,6.99,4.0,1.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06374,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.1746681305519513,0.19962072063080147,17.428571428571427,5.691024082012026,18.0,91.0,2.0,10.0,26.0,42.0,8.293333333333333,4.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06375,normal,register,Orange,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,20.076923076923077,7.2373129146702,26.0,71.0,3.0,10.0,26.0,34.0,7.136666666666666,4.0,2.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06376,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.1746681305519513,0.19962072063080147,19.071428571428573,7.04540666690297,19.0,115.0,1.0,10.0,26.0,10.0,7.253333333333334,4.0,2.0,208.22583893455683,0.0,0.8165719173904189,14.71,0.0,14.71,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06377,normal,register,Purple,no_issue,low,no_action_needed
11.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.1519018106695832,0.1519018106695832,18.5,6.312685640834652,19.0,79.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06378,normal,login,Green,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,19.928571428571427,7.5067996387492935,23.0,107.0,3.0,10.0,26.0,48.0,9.063333333333334,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06379,normal,register,Orange,no_issue,low,no_action_needed
11.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.1519018106695832,0.1519018106695832,20.0,6.0,17.0,71.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.710000000000003,0.0,14.710000000000003,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06380,normal,login,Purple,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,18.642857142857142,4.4337527293824275,14.0,74.0,2.0,10.0,26.0,92.0,9.51,4.0,1.0,0.0,0.0,0.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06381,normal,register,Dark,no_issue,low,no_action_needed
11.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.13263303093002282,0.13263303093002282,21.9,7.647875521999557,29.0,82.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06382,normal,login,Green,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,18.785714285714285,5.212328399759437,17.0,98.0,4.0,10.0,26.0,4.0,7.186666666666666,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06383,normal,register,Green,no_issue,low,no_action_needed
11.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.1519018106695832,0.1519018106695832,20.7,5.728001396647874,22.0,103.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06384,normal,login,Green,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,19.0,5.8675865079751,17.0,106.0,3.0,10.0,26.0,10.0,6.6466666666666665,4.0,1.0,0.0,0.0,0.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06385,normal,register,Dark,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2122128494880365,0.2122128494880365,19.857142857142858,6.197431989566818,20.0,90.0,2.0,10.0,26.0,64.0,9.08,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06386,normal,register,Orange,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.21266253493741646,0.2430428970713331,19.285714285714285,6.8078586042536315,23.0,87.0,2.0,10.0,26.0,76.0,8.93,4.0,2.0,274.14229881577927,0.0,1.075067838493252,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06387,normal,register,Dark,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,18.0,4.9856938190329,14.0,90.0,2.0,10.0,26.0,54.0,8.75,4.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06388,normal,register,Orange,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.22457331070965167,0.19962072063080147,20.5,6.853049373402013,21.0,75.0,2.0,10.0,26.0,90.0,9.6,4.0,2.0,0.0,2.0,2.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06389,normal,register,Green,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.27342325920524974,0.2430428970713331,21.384615384615383,6.94526359402813,27.0,103.0,2.0,10.0,26.0,2.0,7.19,4.0,3.0,274.14229881577927,2.0,2.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06390,normal,register,Dark,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,20.46153846153846,6.344172184773926,22.0,87.0,3.0,10.0,26.0,24.0,7.5,4.0,1.0,0.0,0.0,0.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06391,normal,register,Dark,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,19.53846153846154,7.5815097402053375,26.0,95.0,2.0,10.0,26.0,22.0,7.546666666666666,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06392,normal,register,Orange,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.1746681305519513,0.19962072063080147,18.928571428571427,6.963827823775059,23.0,99.0,2.0,10.0,26.0,48.0,8.933333333333334,4.0,2.0,274.14229881577927,0.0,1.075067838493252,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06393,normal,register,Dark,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,18.642857142857142,6.841127129951852,19.0,98.0,2.0,10.0,26.0,52.0,8.883333333333333,4.0,2.0,0.0,0.0,0.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06394,normal,register,Dark,no_issue,low,no_action_needed
11.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.1519018106695832,0.1519018106695832,21.6,6.902173570694959,20.0,71.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06395,normal,login,Light Blue,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2122128494880365,0.2122128494880365,17.785714285714285,4.616408180587579,16.0,90.0,2.0,10.0,26.0,62.0,9.126666666666665,4.0,2.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06396,normal,register,Orange,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.27342325920524974,0.2430428970713331,19.923076923076923,7.3113351244335085,29.0,103.0,1.0,10.0,26.0,2.0,7.023333333333334,4.0,2.0,0.0,2.0,2.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06397,normal,register,Orange,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,18.142857142857142,4.290473547908916,14.0,87.0,1.0,10.0,26.0,32.0,7.53,4.0,3.0,0.0,1.0,1.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06398,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,20.153846153846153,6.149998797325134,18.0,103.0,1.0,10.0,26.0,17.0,6.29,4.0,3.0,274.14229881577927,1.0,1.075067838493252,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06399,normal,register,Dark,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.23873945567404106,0.2122128494880365,19.071428571428573,6.227408148250599,19.0,106.0,2.0,10.0,26.0,20.0,7.55,4.0,2.0,0.0,2.0,2.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06400,normal,register,Dark,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.22457331070965167,0.19962072063080147,19.428571428571427,5.512508966164211,19.0,91.0,1.0,10.0,26.0,64.0,9.036666666666665,4.0,3.0,274.14229881577927,2.0,2.0,17.01,0.0,17.01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06401,normal,register,Dark,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.27342325920524974,0.2430428970713331,19.0,5.27694550342846,17.0,79.0,3.0,10.0,26.0,58.0,8.526666666666667,4.0,2.0,0.0,2.0,2.0,14.71,0.0,14.71,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06402,normal,register,Purple,no_issue,low,no_action_needed
11.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.13263303093002282,0.13263303093002282,19.5,4.8218253804964775,17.0,90.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06403,normal,login,Orange,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,17.642857142857142,4.44983375062072,13.0,114.0,3.0,10.0,26.0,14.0,7.993333333333334,4.0,2.0,208.22583893455683,0.0,0.8165719173904189,14.71,0.0,14.71,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06404,normal,register,Purple,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.1746681305519513,0.19962072063080147,18.214285714285715,6.405115939940638,17.0,123.0,2.0,10.0,26.0,13.0,7.15,4.0,2.0,0.0,0.0,0.0,14.71,0.0,14.71,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06405,normal,register,Purple,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,20.357142857142858,6.409893500977808,18.0,75.0,1.0,10.0,26.0,72.0,8.85,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06406,normal,register,Orange,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,20.071428571428573,5.848861741695506,20.0,106.0,3.0,10.0,26.0,6.0,7.4,4.0,2.0,180.34966038226963,0.0,0.7072535701265475,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06407,normal,register,Green,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.19962072063080147,0.19962072063080147,19.571428571428573,7.743331561638659,29.0,107.0,1.0,10.0,26.0,48.0,9.193333333333335,4.0,3.0,180.34966038226963,1.0,1.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06408,normal,register,Green,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.21266253493741646,0.2430428970713331,19.76923076923077,6.494421821293979,21.0,87.0,3.0,10.0,26.0,62.0,8.606666666666666,4.0,1.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06409,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2430428970713331,0.2430428970713331,20.46153846153846,7.088619097543552,28.0,55.0,1.0,10.0,26.0,66.0,7.906666666666666,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06410,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2122128494880365,0.2122128494880365,19.214285714285715,7.513593123975577,25.0,74.0,1.0,10.0,26.0,68.0,8.596666666666666,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06411,normal,register,Light Blue,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.23873945567404106,0.2122128494880365,21.928571428571427,6.9226779058219305,20.0,74.0,5.0,10.0,26.0,94.0,9.723333333333333,4.0,2.0,0.0,2.0,2.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06412,normal,register,Orange,no_issue,low,no_action_needed
11.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.1519018106695832,0.1519018106695832,20.4,5.4626001134990645,15.0,87.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06413,normal,login,Light Blue,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.2122128494880365,0.2122128494880365,18.642857142857142,7.574460309460459,24.0,106.0,3.0,10.0,26.0,26.0,8.406666666666666,4.0,2.0,0.0,1.0,1.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06414,normal,register,Green,no_issue,low,no_action_needed
15.0,430.0,932.0,400760.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.22457331070965167,0.19962072063080147,18.785714285714285,7.893745909883084,28.0,91.0,2.0,10.0,26.0,86.0,9.563333333333334,4.0,2.0,0.0,2.0,2.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06415,normal,register,Light Blue,no_issue,low,no_action_needed
11.0,390.0,844.0,329160.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.1519018106695832,0.1519018106695832,20.4,6.974238309665077,27.0,55.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,normal_06416,normal,login,Green,no_issue,low,no_action_needed
15.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.18568624330203193,0.2122128494880365,20.428571428571427,7.208271892310208,28.0,82.0,1.0,10.0,26.0,70.0,9.243333333333334,4.0,2.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,normal_06417,normal,register,Light Blue,no_issue,low,no_action_needed
